Year,Month,Code,X,Y_min,LostDecade
2004,3,2004.16666,-0.092681273,-0.019505078,1
2004,4,2004.24999,-0.029820904,-0.025673745,1
2004,5,2004.33332,-0.119248628,-0.025913177,1
2004,6,2004.41665,-0.220002624,-0.02663434,1
2004,7,2004.49998,-0.195246008,-0.015978349,1
2004,8,2004.58331,-0.12456002,-0.011886145,1
2004,9,2004.66664,-0.094105818,-0.013467781,1
2004,10,2004.74997,-0.048250018,-0.013013474,1
2004,11,2004.8333,-0.081828804,-0.015979498,1
2004,12,2004.91663,-0.128539202,-0.012153319,1
2005,1,2005,-0.117567012,-0.00650769,1
2005,2,2005.08333,-0.120825514,-0.005325257,1
2005,3,2005.16666,-0.093834546,-0.007907042,1
2005,4,2005.24999,-0.134050008,0.004388424,0
2005,5,2005.33332,-0.107247734,0.007672643,0
2005,6,2005.41665,-0.07631083,0.013591768,0
2005,7,2005.49998,-0.050312814,0.011748314,0
2005,8,2005.58331,-0.087076375,0.012064048,0
2005,9,2005.66664,-0.091756601,0.012690232,0
2005,10,2005.74997,-0.043978607,0.01368839,0
2005,11,2005.8333,-0.14537918,0.009827687,0
2005,12,2005.91663,-0.180429768,0.008654519,0
2006,1,2006,-0.168230239,0.008039789,0
2006,2,2006.08333,-0.148635499,0.007299512,0
2006,3,2006.16666,-0.185051992,0.005063394,0
2006,4,2006.24999,-0.210487804,0.002551275,0
2006,5,2006.33332,-0.246809295,0.002855507,0
2006,6,2006.41665,-0.234854707,0.00615277,0
2006,7,2006.49998,-0.232832462,0.006056542,0
2006,8,2006.58331,-0.242981472,0.005866161,0
2006,9,2006.66664,-0.224128666,0.005010067,0
2006,10,2006.74997,-0.225291643,0.00158179,0
2006,11,2006.8333,-0.241995923,0.000973907,0
2006,12,2006.91663,-0.22703995,-0.00057934,1
2007,1,2007,-0.21573699,-0.002662873,1
2007,2,2007.08333,-0.262696517,-0.003664454,1
2007,3,2007.16666,-0.213542407,0.000951181,0
2007,4,2007.24999,-0.207248288,-0.004408761,1
2007,5,2007.33332,-0.256264932,-0.008357793,1
2007,6,2007.41665,-0.264247106,-0.011527514,1
2007,7,2007.49998,-0.334978264,-0.010922922,1
2007,8,2007.58331,-0.268116917,-0.002493761,1
2007,9,2007.66664,-0.221775416,-0.004261313,1
2007,10,2007.74997,-0.210960843,-0.007488971,1
2007,11,2007.8333,-0.15320938,0.002502944,0
2007,12,2007.91663,-0.07449504,0.00193288,0
2008,1,2008,0.015296396,0.014461666,0
2008,2,2008.08333,0.129084153,0.025471842,0
2008,3,2008.16666,0.167692288,0.031859652,0
2008,4,2008.24999,0.198528991,0.025828106,0
2008,5,2008.33332,0.139503476,0.021205241,0
2008,6,2008.41665,0.139381615,0.027024424,0
2008,7,2008.49998,0.153955699,0.03698113,0
2008,8,2008.58331,0.152988023,0.036568589,0
2008,9,2008.66664,0.233188837,0.042850892,0
2008,10,2008.74997,0.502872335,0.062325192,0
2008,11,2008.8333,0.542305971,0.073023079,0
2008,12,2008.91663,0.610804351,0.082370558,0
2009,1,2009,1.002082852,0.083367932,0
2009,2,2009.08333,1.033319052,0.0876982,0
2009,3,2009.16666,0.961591491,0.094290808,0
2009,4,2009.24999,0.861717323,0.083716481,0
2009,5,2009.33332,0.757579041,0.075803989,0
2009,6,2009.41665,0.618221543,0.070670787,0
2009,7,2009.49998,0.47663678,0.07155288,0
2009,8,2009.58331,0.440050342,0.064782269,0
2009,9,2009.66664,0.391566641,0.063660523,0
2009,10,2009.74997,0.418185673,0.062239847,0
2009,11,2009.8333,0.398153404,0.060926342,0
2009,12,2009.91663,0.369789132,0.058004914,0
2010,1,2010,0.305130752,0.056310231,0
2010,2,2010.08333,0.2970377,0.060323469,0
2010,3,2010.16666,0.25502129,0.055029119,0
2010,4,2010.24999,0.206851983,0.050770266,0
2010,5,2010.33332,0.237648238,0.061265491,0
2010,6,2010.41665,0.392882601,0.067661149,0
2010,7,2010.49998,0.462924744,0.070339507,0
2010,8,2010.58331,0.51906447,0.073068026,0
2010,9,2010.66664,0.597364385,0.070908519,0
2010,10,2010.74997,0.57472435,0.068027325,0
2010,11,2010.8333,0.595693844,0.064175911,0
2010,12,2010.91663,0.480878547,0.05614486,0
2011,1,2011,0.279658349,0.052325235,0
2011,2,2011.08333,0.227765466,0.047956203,0
2011,3,2011.16666,0.198670475,0.051534242,0
2011,4,2011.24999,0.236895173,0.049494669,0
2011,5,2011.33332,0.22869644,0.052181202,0
2011,6,2011.41665,0.35586099,0.058881925,0
2011,7,2011.49998,0.388165611,0.056209874,0
2011,8,2011.58331,0.508328744,0.076804316,0
2011,9,2011.66664,0.791642427,0.082034692,0
2011,10,2011.74997,0.918372898,0.077702266,0
2011,11,2011.8333,0.826621432,0.078082836,0
2011,12,2011.91663,0.885635444,0.077528509,0
2012,1,2012,0.867600573,0.072909787,0
2012,2,2012.08333,0.845226673,0.068818209,0
2012,3,2012.16666,0.833824041,0.065967674,0
2012,4,2012.24999,0.749450901,0.074681718,0
2012,5,2012.33332,0.845669187,0.089979693,0
2012,6,2012.41665,0.99452258,0.096464667,0
2012,7,2012.49998,1.078221599,0.09994124,0
2012,8,2012.58331,1.116044348,0.095309065,0
2012,9,2012.66664,1.005384275,0.094698456,0
2012,10,2012.74997,0.991078935,0.100464898,0
2012,11,2012.8333,1.005805239,0.111100962,0
2012,12,2012.91663,1.048508702,0.112886636,0
2013,1,2013,0.976359258,0.109370474,0
2013,2,2013.08333,0.864754342,0.107521035,0
2013,3,2013.16666,0.812119924,0.106074183,0
2013,4,2013.24999,0.814275806,0.107482638,0
2013,5,2013.33332,0.886693095,0.102430185,0
2013,6,2013.41665,0.815204086,0.101224437,0
2013,7,2013.49998,0.615686264,0.096107548,0
2013,8,2013.58331,0.506355629,0.095405992,0
2013,9,2013.66664,0.442768301,0.094538549,0
2013,10,2013.74997,0.401040412,0.095175828,0
2013,11,2013.8333,0.43762473,0.090972025,0
2013,12,2013.91663,0.39127822,0.088552019,0
2014,1,2014,0.327199363,0.088971527,0
2014,2,2014.08333,0.352008705,0.091815471,0
2014,3,2014.16666,0.390947008,0.08967625,0
2014,4,2014.24999,0.39409796,0.090715211,0
